x,y,z
-2.44608,1.83456,8.56128
-0.07644,0.15288,10.3194
-0.07644,0.15288,10.3194
-0.07644,0.15288,10.3194
-0.84084,0.7644,9.09636
-0.84084,0.7644,9.09636
-0.84084,0.7644,9.09636
-0.07644,0.7644,8.4084
-0.07644,0.7644,8.4084
-0.07644,0.7644,8.4084
-0.68796,0.45864,9.70788
-0.68796,0.45864,9.70788
-0.68796,0.45864,9.70788
-0.7644,1.07016,8.71416
-0.7644,1.07016,8.71416
-0.7644,1.07016,8.71416
-0.68796,1.29948,9.01992
-0.68796,1.29948,9.01992
-0.91728,1.22304,9.40212
-0.91728,1.22304,9.40212
-0.91728,1.22304,9.40212
-0.84084,1.1466,9.78432
-0.84084,1.1466,9.78432
-0.84084,1.1466,9.78432
-0.84084,1.1466,9.78432
-1.60524,1.5288,9.47856
-1.60524,1.5288,9.47856
-1.60524,1.5288,9.47856
-1.22304,1.68168,10.243
-1.22304,1.68168,10.243
-1.22304,1.68168,10.243
-1.1466,1.1466,10.3194
-1.1466,1.1466,10.3194
-1.1466,1.1466,10.3194
-0.7644,1.29948,9.47856
-0.7644,1.29948,9.47856
-0.7644,1.29948,9.47856
-0.61152,0,9.70788
-0.61152,0,9.70788
-0.61152,0,9.70788
-0.3822,1.1466,10.4723
-0.3822,1.1466,10.4723
-0.3822,1.1466,10.4723
-0.61152,1.07016,9.24924
-0.61152,1.07016,9.24924
-0.61152,1.07016,9.24924
-0.61152,1.07016,9.09636
-0.61152,1.07016,9.09636
0,1.1466,7.87332
0,1.1466,7.87332
0,1.1466,7.87332
-1.1466,1.07016,9.555
-1.1466,1.07016,9.555
